,agent_gender,agent_year_of_birth,footfall,staypoint_planningarea,datetime
3603,NA,1937,40,AM,21/2/2018 3:00
3604,NA,1938,40,AM,21/2/2018 3:00
3605,NA,1939,40,AM,21/2/2018 3:00
3606,NA,1940,40,AM,21/2/2018 3:00
3607,NA,1942,40,AM,21/2/2018 3:00
3609,NA,1943,40,AM,21/2/2018 3:00
3610,NA,1945,40,AM,21/2/2018 3:00
3611,NA,1946,40,AM,21/2/2018 3:00
3653,NA,1947,40,AM,21/2/2018 3:00
3654,NA,1948,40,AM,21/2/2018 3:00
3655,NA,1950,40,AM,21/2/2018 3:00
3656,NA,1951,40,AM,21/2/2018 3:00
3657,NA,1952,40,AM,21/2/2018 3:00
3658,NA,1954,40,AM,21/2/2018 3:00
3659,NA,1955,40,AM,21/2/2018 3:00
3660,NA,1956,40,AM,21/2/2018 3:00
3662,NA,1957,40,AM,21/2/2018 3:00
3663,NA,1958,40,AM,21/2/2018 3:00
3664,NA,1959,40,AM,21/2/2018 3:00
3665,NA,1960,40,AM,21/2/2018 3:00
3666,NA,1961,40,AM,21/2/2018 3:00
3667,NA,1962,40,AM,21/2/2018 3:00
3668,NA,1963,40,AM,21/2/2018 3:00
3669,NA,1964,40,AM,21/2/2018 3:00
3670,NA,1965,40,AM,21/2/2018 3:00
3671,NA,1966,40,AM,21/2/2018 3:00
3672,NA,1967,40,AM,21/2/2018 3:00
3673,NA,1968,40,AM,21/2/2018 3:00
3674,NA,1969,40,AM,21/2/2018 3:00
3675,NA,1970,40,AM,21/2/2018 3:00
3676,NA,1971,40,AM,21/2/2018 3:00
3677,NA,1972,40,AM,21/2/2018 3:00
3678,NA,1973,40,AM,21/2/2018 3:00
3680,NA,1974,40,AM,21/2/2018 3:00
3716,NA,1975,40,AM,21/2/2018 3:00
3718,NA,1976,40,AM,21/2/2018 3:00
3719,NA,1977,40,AM,21/2/2018 3:00
3720,NA,1978,40,AM,21/2/2018 3:00
3721,NA,1979,40,AM,21/2/2018 3:00
3722,NA,1980,40,AM,21/2/2018 3:00
3723,NA,1981,40,AM,21/2/2018 3:00
3724,NA,1982,40,AM,21/2/2018 3:00
3725,NA,1983,40,AM,21/2/2018 3:00
3726,NA,1984,40,AM,21/2/2018 3:00
3727,NA,1985,40,AM,21/2/2018 3:00
3728,NA,1986,40,AM,21/2/2018 3:00
3729,NA,1987,40,AM,21/2/2018 3:00
3730,NA,1988,40,AM,21/2/2018 3:00
3731,NA,1989,40,AM,21/2/2018 3:00
3733,NA,1990,40,AM,21/2/2018 3:00
3734,NA,1991,40,AM,21/2/2018 3:00
3735,NA,1992,40,AM,21/2/2018 3:00
3736,NA,1993,40,AM,21/2/2018 3:00
3737,NA,1994,40,AM,21/2/2018 3:00
3738,NA,1995,40,AM,21/2/2018 3:00
3739,NA,1996,40,AM,21/2/2018 3:00
3740,NA,1997,40,AM,21/2/2018 3:00
3741,NA,1998,40,AM,21/2/2018 3:00
3742,NA,1999,40,AM,21/2/2018 3:00
3743,NA,2000,40,AM,21/2/2018 3:00
3744,NA,2001,40,AM,21/2/2018 3:00
3745,NA,2003,40,AM,21/2/2018 3:00
3746,NA,NA,1357,AM,21/2/2018 2:00
3747,M,NA,142,AM,21/2/2018 2:00
3749,F,NA,51,AM,21/2/2018 2:00
3794,NA,1992,50,AM,21/2/2018 2:00
3795,F,1941,40,AM,21/2/2018 2:00
3796,F,1943,40,AM,21/2/2018 2:00
3798,F,1945,40,AM,21/2/2018 2:00
3799,F,1948,40,AM,21/2/2018 2:00
3800,F,1949,40,AM,21/2/2018 2:00
3801,F,1950,40,AM,21/2/2018 2:00
3802,F,1951,40,AM,21/2/2018 2:00
3803,F,1952,40,AM,21/2/2018 2:00
3804,F,1953,40,AM,21/2/2018 2:00
3805,F,1954,40,AM,21/2/2018 2:00
3806,F,1955,40,AM,21/2/2018 2:00
3807,F,1956,40,AM,21/2/2018 2:00
3809,F,1957,40,AM,21/2/2018 2:00
3810,F,1958,40,AM,21/2/2018 2:00
3811,F,1959,40,AM,21/2/2018 2:00
3812,F,1960,40,AM,21/2/2018 2:00
3813,F,1961,40,AM,21/2/2018 2:00
3814,F,1962,40,AM,21/2/2018 2:00
3815,F,1963,40,AM,21/2/2018 2:00
3816,F,1964,40,AM,21/2/2018 2:00
3817,F,1965,40,AM,21/2/2018 2:00
3818,F,1966,40,AM,21/2/2018 2:00
3819,F,1967,40,AM,21/2/2018 2:00
3820,F,1968,40,AM,21/2/2018 2:00
3821,F,1969,40,AM,21/2/2018 2:00
3822,F,1970,40,AM,21/2/2018 2:00
3823,F,1971,40,AM,21/2/2018 2:00
3824,F,1972,40,AM,21/2/2018 2:00
3825,F,1973,40,AM,21/2/2018 2:00
3826,F,1974,40,AM,21/2/2018 2:00
3827,F,1975,40,AM,21/2/2018 2:00
3828,F,1976,40,AM,21/2/2018 2:00
3829,F,1977,40,AM,21/2/2018 2:00
3830,F,1978,40,AM,21/2/2018 2:00
3831,F,1979,40,AM,21/2/2018 2:00
3832,F,1980,40,AM,21/2/2018 2:00
3879,F,1981,40,AM,21/2/2018 2:00
3880,F,1982,40,AM,21/2/2018 2:00
3881,F,1983,40,AM,21/2/2018 2:00
3882,F,1984,40,AM,21/2/2018 2:00
3883,F,1985,40,AM,21/2/2018 2:00
3884,F,1986,40,AM,21/2/2018 2:00
3886,F,1987,40,AM,21/2/2018 2:00
3887,F,1988,40,AM,21/2/2018 2:00
3888,F,1989,40,AM,21/2/2018 2:00
3889,F,1990,40,AM,21/2/2018 2:00
3890,F,1991,40,AM,21/2/2018 2:00
3891,F,1992,40,AM,21/2/2018 2:00
3892,F,1993,40,AM,21/2/2018 2:00
3893,F,1994,40,AM,21/2/2018 2:00
3894,F,1995,40,AM,21/2/2018 2:00
3895,F,1996,40,AM,21/2/2018 2:00
3896,F,1997,40,AM,21/2/2018 2:00
3897,F,1998,40,AM,21/2/2018 2:00
3898,F,1999,40,AM,21/2/2018 2:00
3899,F,2000,40,AM,21/2/2018 2:00
3900,F,2001,40,AM,21/2/2018 2:00
3901,F,2002,40,AM,21/2/2018 2:00
3902,F,2003,40,AM,21/2/2018 2:00
3903,F,2004,40,AM,21/2/2018 2:00
3904,M,1929,40,AM,21/2/2018 2:00
3949,M,1937,40,AM,21/2/2018 2:00
3950,M,1938,40,AM,21/2/2018 2:00
3951,M,1941,40,AM,21/2/2018 2:00
3952,M,1942,40,AM,21/2/2018 2:00
3953,M,1943,40,AM,21/2/2018 2:00
3954,M,1944,40,AM,21/2/2018 2:00
3955,M,1945,40,AM,21/2/2018 2:00
3956,M,1946,40,AM,21/2/2018 2:00
3957,M,1947,40,AM,21/2/2018 2:00
3959,M,1948,40,AM,21/2/2018 2:00
3960,M,1949,40,AM,21/2/2018 2:00
3961,M,1950,40,AM,21/2/2018 2:00
3962,M,1951,40,AM,21/2/2018 2:00
3963,M,1952,40,AM,21/2/2018 2:00
3964,M,1953,40,AM,21/2/2018 2:00
3965,M,1954,40,AM,21/2/2018 2:00
3966,M,1955,40,AM,21/2/2018 2:00
3967,M,1956,40,AM,21/2/2018 2:00
3968,M,1957,40,AM,21/2/2018 2:00
3969,M,1958,40,AM,21/2/2018 2:00
3970,M,1959,40,AM,21/2/2018 2:00
3971,M,1960,40,AM,21/2/2018 2:00
3972,M,1961,40,AM,21/2/2018 2:00
3976,M,1962,40,AM,21/2/2018 2:00
4024,M,1963,40,AM,21/2/2018 2:00
4025,M,1964,40,AM,21/2/2018 2:00
4026,M,1965,40,AM,21/2/2018 2:00
4027,M,1966,40,AM,21/2/2018 2:00
4028,M,1967,40,AM,21/2/2018 2:00
4029,M,1968,40,AM,21/2/2018 2:00
4030,M,1969,40,AM,21/2/2018 2:00
4032,M,1970,40,AM,21/2/2018 2:00
4033,M,1971,40,AM,21/2/2018 2:00
4034,M,1972,40,AM,21/2/2018 2:00
4035,M,1973,40,AM,21/2/2018 2:00
4036,M,1974,40,AM,21/2/2018 2:00
4037,M,1975,40,AM,21/2/2018 2:00
4038,M,1976,40,AM,21/2/2018 2:00
4039,M,1977,40,AM,21/2/2018 2:00
4040,M,1978,40,AM,21/2/2018 2:00
4041,M,1979,40,AM,21/2/2018 2:00
4042,M,1980,40,AM,21/2/2018 2:00
4043,M,1981,40,AM,21/2/2018 2:00
4044,M,1982,40,AM,21/2/2018 2:00
4045,M,1983,40,AM,21/2/2018 2:00
4046,M,1984,40,AM,21/2/2018 2:00
4047,M,1985,40,AM,21/2/2018 2:00
4048,M,1986,40,AM,21/2/2018 2:00
4049,M,1987,40,AM,21/2/2018 2:00
4050,M,1988,40,AM,21/2/2018 2:00
4051,M,1989,40,AM,21/2/2018 2:00
4052,M,1990,40,AM,21/2/2018 2:00
4101,M,1991,40,AM,21/2/2018 2:00
4102,M,1992,40,AM,21/2/2018 2:00
4103,M,1993,40,AM,21/2/2018 2:00
4104,M,1994,40,AM,21/2/2018 2:00
4105,M,1995,40,AM,21/2/2018 2:00
4107,M,1996,40,AM,21/2/2018 2:00
4108,M,1997,40,AM,21/2/2018 2:00
4109,M,1998,40,AM,21/2/2018 2:00
4110,M,1999,40,AM,21/2/2018 2:00
4111,M,2000,40,AM,21/2/2018 2:00
4112,M,2001,40,AM,21/2/2018 2:00
4113,M,2003,40,AM,21/2/2018 2:00
4114,M,2005,40,AM,21/2/2018 2:00
4115,NA,1934,40,AM,21/2/2018 2:00
4116,NA,1939,40,AM,21/2/2018 2:00
4117,NA,1941,40,AM,21/2/2018 2:00
4118,NA,1942,40,AM,21/2/2018 2:00
4119,NA,1943,40,AM,21/2/2018 2:00
4120,NA,1944,40,AM,21/2/2018 2:00
4121,NA,1946,40,AM,21/2/2018 2:00
4122,NA,1947,40,AM,21/2/2018 2:00
4123,NA,1948,40,AM,21/2/2018 2:00
4169,NA,1949,40,AM,21/2/2018 2:00
4170,NA,1950,40,AM,21/2/2018 2:00
4171,NA,1951,40,AM,21/2/2018 2:00
4172,NA,1952,40,AM,21/2/2018 2:00
4173,NA,1953,40,AM,21/2/2018 2:00
4174,NA,1954,40,AM,21/2/2018 2:00
4175,NA,1955,40,AM,21/2/2018 2:00
4176,NA,1956,40,AM,21/2/2018 2:00
4177,NA,1957,40,AM,21/2/2018 2:00
4178,NA,1958,40,AM,21/2/2018 2:00
4180,NA,1959,40,AM,21/2/2018 2:00
4181,NA,1960,40,AM,21/2/2018 2:00
4182,NA,1961,40,AM,21/2/2018 2:00
4183,NA,1962,40,AM,21/2/2018 2:00
4184,NA,1963,40,AM,21/2/2018 2:00
4185,NA,1964,40,AM,21/2/2018 2:00
4186,NA,1965,40,AM,21/2/2018 2:00
4187,NA,1966,40,AM,21/2/2018 2:00
4188,NA,1967,40,AM,21/2/2018 2:00
4189,NA,1968,40,AM,21/2/2018 2:00
4190,NA,1969,40,AM,21/2/2018 2:00
4191,NA,1970,40,AM,21/2/2018 2:00
4192,NA,1971,40,AM,21/2/2018 2:00
4193,NA,1972,40,AM,21/2/2018 2:00
4194,NA,1973,40,AM,21/2/2018 2:00
4195,NA,1974,40,AM,21/2/2018 2:00
4196,NA,1975,40,AM,21/2/2018 2:00
4245,NA,1976,40,AM,21/2/2018 2:00
4246,NA,1977,40,AM,21/2/2018 2:00
4247,NA,1978,40,AM,21/2/2018 2:00
4248,NA,1979,40,AM,21/2/2018 2:00
4249,NA,1980,40,AM,21/2/2018 2:00
4250,NA,1981,40,AM,21/2/2018 2:00
4251,NA,1982,40,AM,21/2/2018 2:00
4252,NA,1983,40,AM,21/2/2018 2:00
4254,NA,1984,40,AM,21/2/2018 2:00
4255,NA,1985,40,AM,21/2/2018 2:00
4256,NA,1986,40,AM,21/2/2018 2:00
4257,NA,1987,40,AM,21/2/2018 2:00
4258,NA,1988,40,AM,21/2/2018 2:00
4259,NA,1989,40,AM,21/2/2018 2:00
4260,NA,1990,40,AM,21/2/2018 2:00
4261,NA,1991,40,AM,21/2/2018 2:00
4262,NA,1993,40,AM,21/2/2018 2:00
4263,NA,1994,40,AM,21/2/2018 2:00
4264,NA,1995,40,AM,21/2/2018 2:00
4265,NA,1996,40,AM,21/2/2018 2:00
4266,NA,1997,40,AM,21/2/2018 2:00
4267,NA,1998,40,AM,21/2/2018 2:00
4268,NA,1999,40,AM,21/2/2018 2:00
4269,NA,2000,40,AM,21/2/2018 2:00
4270,NA,2001,40,AM,21/2/2018 2:00
4271,NA,NA,6206,AM,21/2/2018 1:00
4272,M,NA,436,AM,21/2/2018 1:00
4273,F,NA,236,AM,21/2/2018 1:00
4274,NA,1992,186,AM,21/2/2018 1:00
4275,NA,1990,181,AM,21/2/2018 1:00
4276,NA,1987,155,AM,21/2/2018 1:00
4278,NA,1971,154,AM,21/2/2018 1:00
4279,NA,1981,149,AM,21/2/2018 1:00
4324,NA,1982,149,AM,21/2/2018 1:00
4325,NA,1983,149,AM,21/2/2018 1:00
4326,NA,1991,142,AM,21/2/2018 1:00
4327,NA,1976,139,AM,21/2/2018 1:00
4328,NA,1988,139,AM,21/2/2018 1:00
4329,NA,1984,135,AM,21/2/2018 1:00
4330,NA,1975,134,AM,21/2/2018 1:00
4332,NA,1989,132,AM,21/2/2018 1:00
4333,NA,1980,131,AM,21/2/2018 1:00
4334,NA,1974,128,AM,21/2/2018 1:00
4335,NA,1978,127,AM,21/2/2018 1:00
4336,NA,1993,126,AM,21/2/2018 1:00
4337,NA,1964,123,AM,21/2/2018 1:00
4338,NA,1985,123,AM,21/2/2018 1:00
4339,NA,1979,120,AM,21/2/2018 1:00
4340,NA,1986,120,AM,21/2/2018 1:00
4341,NA,1970,119,AM,21/2/2018 1:00
4342,NA,1973,119,AM,21/2/2018 1:00
4343,NA,1972,117,AM,21/2/2018 1:00
4344,NA,1967,116,AM,21/2/2018 1:00
4345,NA,1994,115,AM,21/2/2018 1:00
4346,NA,1977,113,AM,21/2/2018 1:00
4348,NA,1969,112,AM,21/2/2018 1:00
4389,NA,1965,111,AM,21/2/2018 1:00
4390,NA,1968,109,AM,21/2/2018 1:00
4391,NA,1961,105,AM,21/2/2018 1:00
4392,NA,1995,105,AM,21/2/2018 1:00
4393,NA,1959,104,AM,21/2/2018 1:00
4394,NA,1955,101,AM,21/2/2018 1:00
4395,NA,1962,100,AM,21/2/2018 1:00
4396,NA,1963,100,AM,21/2/2018 1:00
4397,NA,1956,97,AM,21/2/2018 1:00
4398,NA,1954,96,AM,21/2/2018 1:00
4399,NA,1966,93,AM,21/2/2018 1:00
4401,NA,1958,89,AM,21/2/2018 1:00
4402,NA,1957,86,AM,21/2/2018 1:00
4403,NA,1952,78,AM,21/2/2018 1:00
4404,NA,1960,78,AM,21/2/2018 1:00
4405,F,1970,77,AM,21/2/2018 1:00
4406,NA,1948,76,AM,21/2/2018 1:00
4407,NA,1950,73,AM,21/2/2018 1:00
4408,NA,1953,72,AM,21/2/2018 1:00
4409,NA,1946,70,AM,21/2/2018 1:00
4410,NA,1996,70,AM,21/2/2018 1:00
4411,M,1969,66,AM,21/2/2018 1:00
4412,NA,1949,66,AM,21/2/2018 1:00
4413,NA,1951,66,AM,21/2/2018 1:00
4414,M,1968,65,AM,21/2/2018 1:00
4415,M,1964,59,AM,21/2/2018 1:00
4416,M,1972,59,AM,21/2/2018 1:00
4417,F,1968,58,AM,21/2/2018 1:00
4418,F,1981,58,AM,21/2/2018 1:00
4461,M,1982,58,AM,21/2/2018 1:00
4462,F,1969,57,AM,21/2/2018 1:00
4463,M,1970,57,AM,21/2/2018 1:00
4465,M,1985,57,AM,21/2/2018 1:00
4466,F,1972,55,AM,21/2/2018 1:00
4467,M,1963,55,AM,21/2/2018 1:00
4468,M,1976,55,AM,21/2/2018 1:00
4469,NA,1997,55,AM,21/2/2018 1:00
4470,F,1973,54,AM,21/2/2018 1:00
4471,F,1974,54,AM,21/2/2018 1:00
4472,M,1973,54,AM,21/2/2018 1:00
4474,M,1974,54,AM,21/2/2018 1:00
4475,M,1990,54,AM,21/2/2018 1:00
4476,M,1959,53,AM,21/2/2018 1:00
4477,M,1965,53,AM,21/2/2018 1:00
4478,NA,1998,53,AM,21/2/2018 1:00
4479,M,1961,51,AM,21/2/2018 1:00
4480,M,1988,51,AM,21/2/2018 1:00
4481,F,1964,50,AM,21/2/2018 1:00
4482,F,1977,50,AM,21/2/2018 1:00
4483,M,1962,50,AM,21/2/2018 1:00
4484,M,1989,50,AM,21/2/2018 1:00
4485,F,1966,49,AM,21/2/2018 1:00
4486,F,1979,49,AM,21/2/2018 1:00
4487,M,1954,49,AM,21/2/2018 1:00
4488,M,1967,49,AM,21/2/2018 1:00
4489,NA,1942,49,AM,21/2/2018 1:00
4490,M,1966,47,AM,21/2/2018 1:00
4491,M,1978,47,AM,21/2/2018 1:00
4492,M,1983,47,AM,21/2/2018 1:00
4493,M,1992,47,AM,21/2/2018 1:00
4494,NA,1945,47,AM,21/2/2018 1:00
4495,F,1971,46,AM,21/2/2018 1:00
4496,F,1976,46,AM,21/2/2018 1:00
4497,M,1994,46,AM,21/2/2018 1:00
4499,F,1962,45,AM,21/2/2018 1:00
4500,M,1958,45,AM,21/2/2018 1:00
4501,M,1980,45,AM,21/2/2018 1:00
4502,M,1987,45,AM,21/2/2018 1:00
4503,NA,1941,45,AM,21/2/2018 1:00
4504,F,1987,43,AM,21/2/2018 1:00
4542,F,1988,43,AM,21/2/2018 1:00
4543,F,1991,43,AM,21/2/2018 1:00
4544,F,1992,43,AM,21/2/2018 1:00
4545,M,1960,43,AM,21/2/2018 1:00
4546,M,1981,43,AM,21/2/2018 1:00
4547,F,1965,42,AM,21/2/2018 1:00
4549,M,1975,42,AM,21/2/2018 1:00
4550,F,1985,41,AM,21/2/2018 1:00
4551,F,1993,41,AM,21/2/2018 1:00
4552,M,1991,41,AM,21/2/2018 1:00
4553,NA,1943,41,AM,21/2/2018 1:00
4554,F,1929,40,AM,21/2/2018 1:00
4555,F,1932,40,AM,21/2/2018 1:00
4556,F,1935,40,AM,21/2/2018 1:00
4557,F,1938,40,AM,21/2/2018 1:00
4558,F,1939,40,AM,21/2/2018 1:00
4559,F,1940,40,AM,21/2/2018 1:00
4560,F,1941,40,AM,21/2/2018 1:00
4561,F,1942,40,AM,21/2/2018 1:00
4562,F,1943,40,AM,21/2/2018 1:00
4563,F,1944,40,AM,21/2/2018 1:00
4564,F,1945,40,AM,21/2/2018 1:00
4565,F,1946,40,AM,21/2/2018 1:00
4566,F,1947,40,AM,21/2/2018 1:00
4567,F,1948,40,AM,21/2/2018 1:00
4569,F,1949,40,AM,21/2/2018 1:00
4608,F,1950,40,AM,21/2/2018 1:00
4609,F,1951,40,AM,21/2/2018 1:00
4610,F,1952,40,AM,21/2/2018 1:00
4611,F,1953,40,AM,21/2/2018 1:00
4612,F,1954,40,AM,21/2/2018 1:00
4613,F,1955,40,AM,21/2/2018 1:00
4614,F,1956,40,AM,21/2/2018 1:00
4615,F,1957,40,AM,21/2/2018 1:00
4616,F,1958,40,AM,21/2/2018 1:00
4617,F,1959,40,AM,21/2/2018 1:00
4619,F,1960,40,AM,21/2/2018 1:00
4620,F,1961,40,AM,21/2/2018 1:00
4621,F,1963,40,AM,21/2/2018 1:00
4622,F,1967,40,AM,21/2/2018 1:00
4623,F,1975,40,AM,21/2/2018 1:00
4624,F,1978,40,AM,21/2/2018 1:00
4625,F,1980,40,AM,21/2/2018 1:00
4626,F,1982,40,AM,21/2/2018 1:00
4627,F,1983,40,AM,21/2/2018 1:00
4628,F,1984,40,AM,21/2/2018 1:00
4629,F,1986,40,AM,21/2/2018 1:00
4630,F,1989,40,AM,21/2/2018 1:00
4631,F,1990,40,AM,21/2/2018 1:00
4632,F,1994,40,AM,21/2/2018 1:00
4633,F,1995,40,AM,21/2/2018 1:00
4634,F,1996,40,AM,21/2/2018 1:00
4635,F,1997,40,AM,21/2/2018 1:00
4678,F,1998,40,AM,21/2/2018 1:00
4679,F,1999,40,AM,21/2/2018 1:00
4680,F,2000,40,AM,21/2/2018 1:00
4681,F,2001,40,AM,21/2/2018 1:00
4682,F,2002,40,AM,21/2/2018 1:00
4683,F,2003,40,AM,21/2/2018 1:00
4684,F,2004,40,AM,21/2/2018 1:00
4685,F,2005,40,AM,21/2/2018 1:00
4686,M,1926,40,AM,21/2/2018 1:00
4687,M,1928,40,AM,21/2/2018 1:00
4688,M,1931,40,AM,21/2/2018 1:00
4690,M,1932,40,AM,21/2/2018 1:00
4691,M,1936,40,AM,21/2/2018 1:00
4692,M,1937,40,AM,21/2/2018 1:00
4693,M,1938,40,AM,21/2/2018 1:00
4694,M,1939,40,AM,21/2/2018 1:00
4695,M,1940,40,AM,21/2/2018 1:00
4696,M,1941,40,AM,21/2/2018 1:00
4697,M,1942,40,AM,21/2/2018 1:00
4698,M,1943,40,AM,21/2/2018 1:00
4699,M,1944,40,AM,21/2/2018 1:00
4700,M,1945,40,AM,21/2/2018 1:00
4701,M,1946,40,AM,21/2/2018 1:00
4702,M,1947,40,AM,21/2/2018 1:00
4703,M,1948,40,AM,21/2/2018 1:00
4704,M,1949,40,AM,21/2/2018 1:00
4705,M,1950,40,AM,21/2/2018 1:00
4706,M,1951,40,AM,21/2/2018 1:00
4707,M,1952,40,AM,21/2/2018 1:00
4708,M,1953,40,AM,21/2/2018 1:00
4709,M,1955,40,AM,21/2/2018 1:00
4710,M,1956,40,AM,21/2/2018 1:00
4711,M,1957,40,AM,21/2/2018 1:00
4712,M,1971,40,AM,21/2/2018 1:00
4713,M,1977,40,AM,21/2/2018 1:00
4715,M,1979,40,AM,21/2/2018 1:00
4716,M,1984,40,AM,21/2/2018 1:00
4718,M,1986,40,AM,21/2/2018 1:00
4719,M,1993,40,AM,21/2/2018 1:00
4722,M,1995,40,AM,21/2/2018 1:00
4723,M,1996,40,AM,21/2/2018 1:00
4727,M,1997,40,AM,21/2/2018 1:00
4759,M,1998,40,AM,21/2/2018 1:00
4760,M,1999,40,AM,21/2/2018 1:00
4761,M,2000,40,AM,21/2/2018 1:00
4762,M,2001,40,AM,21/2/2018 1:00
4763,M,2002,40,AM,21/2/2018 1:00
4764,M,2003,40,AM,21/2/2018 1:00
4766,M,2004,40,AM,21/2/2018 1:00
4767,M,2009,40,AM,21/2/2018 1:00
4768,NA,1923,40,AM,21/2/2018 1:00
4769,NA,1926,40,AM,21/2/2018 1:00
4770,NA,1927,40,AM,21/2/2018 1:00
4771,NA,1928,40,AM,21/2/2018 1:00
4772,NA,1929,40,AM,21/2/2018 1:00
4773,NA,1930,40,AM,21/2/2018 1:00
4774,NA,1931,40,AM,21/2/2018 1:00
4775,NA,1932,40,AM,21/2/2018 1:00
4776,NA,1933,40,AM,21/2/2018 1:00
4777,NA,1934,40,AM,21/2/2018 1:00
4778,NA,1935,40,AM,21/2/2018 1:00
4779,NA,1936,40,AM,21/2/2018 1:00
4780,NA,1937,40,AM,21/2/2018 1:00
4781,NA,1938,40,AM,21/2/2018 1:00
4782,NA,1939,40,AM,21/2/2018 1:00
4783,NA,1940,40,AM,21/2/2018 1:00
4784,NA,1944,40,AM,21/2/2018 1:00
4785,NA,1947,40,AM,21/2/2018 1:00
4787,NA,1999,40,AM,21/2/2018 1:00
4788,NA,2000,40,AM,21/2/2018 1:00
4790,NA,2001,40,AM,21/2/2018 1:00
4794,NA,2002,40,AM,21/2/2018 1:00
4824,NA,2003,40,AM,21/2/2018 1:00
4825,NA,2004,40,AM,21/2/2018 1:00
4826,M,NA,2480,AM,21/2/2018 0:00
4827,F,NA,1543,AM,21/2/2018 0:00
4828,NA,1992,709,AM,21/2/2018 0:00
4829,NA,1990,699,AM,21/2/2018 0:00
4830,NA,1991,662,AM,21/2/2018 0:00
4831,NA,1989,632,AM,21/2/2018 0:00
4832,NA,1987,626,AM,21/2/2018 0:00
4834,NA,1988,572,AM,21/2/2018 0:00
4835,NA,1984,549,AM,21/2/2018 0:00
4836,NA,1986,543,AM,21/2/2018 0:00
4837,NA,1985,541,AM,21/2/2018 0:00
4838,NA,1993,533,AM,21/2/2018 0:00
4839,NA,1994,502,AM,21/2/2018 0:00
4840,NA,1983,487,AM,21/2/2018 0:00
4841,NA,1974,485,AM,21/2/2018 0:00
4842,NA,1995,477,AM,21/2/2018 0:00
4843,M,1969,467,AM,21/2/2018 0:00
4844,M,1972,464,AM,21/2/2018 0:00
4845,NA,1980,463,AM,21/2/2018 0:00
4846,M,1968,462,AM,21/2/2018 0:00
4847,NA,1982,456,AM,21/2/2018 0:00
4848,NA,1981,435,AM,21/2/2018 0:00
4849,M,1970,431,AM,21/2/2018 0:00
4851,NA,1975,431,AM,21/2/2018 0:00
4853,NA,1972,428,AM,21/2/2018 0:00
4891,NA,1977,428,AM,21/2/2018 0:00
4892,NA,1979,427,AM,21/2/2018 0:00
4893,M,1971,423,AM,21/2/2018 0:00
4894,F,1972,404,AM,21/2/2018 0:00
4895,F,1970,402,AM,21/2/2018 0:00
4896,F,1968,400,AM,21/2/2018 0:00
4897,NA,1973,400,AM,21/2/2018 0:00
4898,NA,1978,398,AM,21/2/2018 0:00
4899,NA,1971,397,AM,21/2/2018 0:00
4900,NA,1976,389,AM,21/2/2018 0:00
4901,F,1969,387,AM,21/2/2018 0:00
4902,NA,1970,387,AM,21/2/2018 0:00
4903,F,1971,386,AM,21/2/2018 0:00
4904,F,1973,385,AM,21/2/2018 0:00
4906,M,1975,383,AM,21/2/2018 0:00
4907,NA,1968,382,AM,21/2/2018 0:00
4908,M,1961,374,AM,21/2/2018 0:00
4909,M,1976,374,AM,21/2/2018 0:00
4910,M,1973,367,AM,21/2/2018 0:00
4911,M,1967,366,AM,21/2/2018 0:00
4912,M,1974,366,AM,21/2/2018 0:00
4913,M,1966,351,AM,21/2/2018 0:00
4914,M,1963,350,AM,21/2/2018 0:00
4915,NA,1996,350,AM,21/2/2018 0:00
4916,M,1988,346,AM,21/2/2018 0:00
4917,M,1965,342,AM,21/2/2018 0:00
4918,M,1960,340,AM,21/2/2018 0:00
4919,NA,1969,340,AM,21/2/2018 0:00
4920,M,1982,338,AM,21/2/2018 0:00
4921,F,1979,331,AM,21/2/2018 0:00
4922,M,1977,331,AM,21/2/2018 0:00
4923,F,1988,329,AM,21/2/2018 0:00
4924,M,1979,328,AM,21/2/2018 0:00
4925,NA,1967,328,AM,21/2/2018 0:00
4926,M,1964,321,AM,21/2/2018 0:00
4927,M,1980,321,AM,21/2/2018 0:00
4928,M,1985,321,AM,21/2/2018 0:00
4929,NA,1966,317,AM,21/2/2018 0:00
4930,M,1959,316,AM,21/2/2018 0:00
4931,NA,1965,316,AM,21/2/2018 0:00
4932,NA,1964,313,AM,21/2/2018 0:00
4933,F,1974,311,AM,21/2/2018 0:00
4934,M,1978,311,AM,21/2/2018 0:00
4935,M,1981,311,AM,21/2/2018 0:00
4936,M,1983,309,AM,21/2/2018 0:00
4946,M,1987,308,AM,21/2/2018 0:00
4971,F,1975,306,AM,21/2/2018 0:00
4972,F,1981,306,AM,21/2/2018 0:00
4973,F,1982,306,AM,21/2/2018 0:00
4974,M,1962,304,AM,21/2/2018 0:00
4975,NA,1997,302,AM,21/2/2018 0:00
4977,M,1990,297,AM,21/2/2018 0:00
4978,F,1976,296,AM,21/2/2018 0:00
4979,M,1984,296,AM,21/2/2018 0:00
4980,F,1965,293,AM,21/2/2018 0:00
4981,F,1985,292,AM,21/2/2018 0:00
4982,F,1967,290,AM,21/2/2018 0:00
4983,F,1978,288,AM,21/2/2018 0:00
4984,F,1984,288,AM,21/2/2018 0:00
4985,M,1989,286,AM,21/2/2018 0:00
4986,M,1986,282,AM,21/2/2018 0:00
4987,NA,1961,282,AM,21/2/2018 0:00
4988,F,1977,279,AM,21/2/2018 0:00
4989,F,1987,279,AM,21/2/2018 0:00
4990,F,1993,278,AM,21/2/2018 0:00
