timestamp,event.staypoint_subzone,event.footfall,timestamp.1,event.staypoint_subzone.1,event.footfall.1,timestamp.2,event.staypoint_subzone.2,event.footfall.2,timestamp.3,event.staypoint_subzone.3,event.footfall.3,timestamp.4,event.staypoint_subzone.4,event.footfall.4,timestamp.5,event.staypoint_subzone.5,event.footfall.5,timestamp.6,event.staypoint_subzone.6,event.footfall.6,timestamp.7,event.staypoint_subzone.7,event.footfall.7,timestamp.8,event.staypoint_subzone.8,event.footfall.8,timestamp.9,event.staypoint_subzone.9,event.footfall.9,timestamp.10,event.staypoint_subzone.10,event.footfall.10,timestamp.11,event.staypoint_subzone.11,event.footfall.11,timestamp.12,event.staypoint_subzone.12,event.footfall.12,timestamp.13,event.staypoint_subzone.13,event.footfall.13,timestamp.14,event.staypoint_subzone.14,event.footfall.14,timestamp.15,event.staypoint_subzone.15,event.footfall.15,timestamp.16,event.staypoint_subzone.16,event.footfall.16,timestamp.17,event.staypoint_subzone.17,event.footfall.17,timestamp.18,event.staypoint_subzone.18,event.footfall.18,timestamp.19,event.staypoint_subzone.19,event.footfall.19,timestamp.20,event.staypoint_subzone.20,event.footfall.20,timestamp.21,event.staypoint_subzone.21,event.footfall.21,timestamp.22,event.staypoint_subzone.22,event.footfall.22,
1,2017-05-30T00:00:00.000+08:00,BTSZ02,4189,2017-05-30T01:00:00.000+08:00,BTSZ02,522,2017-05-30T02:00:00.000+08:00,BTSZ02,167,2017-05-30T03:00:00.000+08:00,BTSZ02,127,2017-05-30T04:00:00.000+08:00,BTSZ02,144,2017-05-30T05:00:00.000+08:00,BTSZ02,281,2017-05-30T06:00:00.000+08:00,BTSZ02,489,2017-05-30T07:00:00.000+08:00,BTSZ02,1135,2017-05-30T08:00:00.000+08:00,BTSZ02,1436,2017-05-30T09:00:00.000+08:00,BTSZ02,1396,2017-05-30T10:00:00.000+08:00,BTSZ02,1305,2017-05-30T11:00:00.000+08:00,BTSZ02,1202,2017-05-30T12:00:00.000+08:00,BTSZ02,1426,2017-05-30T13:00:00.000+08:00,BTSZ02,1326,2017-05-30T14:00:00.000+08:00,BTSZ02,1347,2017-05-30T15:00:00.000+08:00,BTSZ02,1469,2017-05-30T16:00:00.000+08:00,BTSZ02,1428,2017-05-30T17:00:00.000+08:00,BTSZ02,1531,2017-05-30T18:00:00.000+08:00,BTSZ02,1941,2017-05-30T19:00:00.000+08:00,BTSZ02,1850,2017-05-30T20:00:00.000+08:00,BTSZ02,1297,2017-05-30T21:00:00.000+08:00,BTSZ02,1031,2017-05-30T22:00:00.000+08:00,BTSZ02,501
1,2017-05-30T00:00:00.000+08:00,AMSZ08,9503,2017-05-30T01:00:00.000+08:00,AMSZ08,1142,2017-05-30T02:00:00.000+08:00,AMSZ08,239,2017-05-30T03:00:00.000+08:00,AMSZ08,155,2017-05-30T04:00:00.000+08:00,AMSZ08,225,2017-05-30T05:00:00.000+08:00,AMSZ08,475,2017-05-30T06:00:00.000+08:00,AMSZ08,1084,2017-05-30T07:00:00.000+08:00,AMSZ08,1920,2017-05-30T08:00:00.000+08:00,AMSZ08,2804,2017-05-30T09:00:00.000+08:00,AMSZ08,2067,2017-05-30T10:00:00.000+08:00,AMSZ08,1543,2017-05-30T11:00:00.000+08:00,AMSZ08,1388,2017-05-30T12:00:00.000+08:00,AMSZ08,1374,2017-05-30T13:00:00.000+08:00,AMSZ08,1648,2017-05-30T14:00:00.000+08:00,AMSZ08,1395,2017-05-30T15:00:00.000+08:00,AMSZ08,1408,2017-05-30T16:00:00.000+08:00,AMSZ08,1462,2017-05-30T17:00:00.000+08:00,AMSZ08,1654,2017-05-30T18:00:00.000+08:00,AMSZ08,2103,2017-05-30T19:00:00.000+08:00,AMSZ08,2412,2017-05-30T20:00:00.000+08:00,AMSZ08,1976,2017-05-30T21:00:00.000+08:00,AMSZ08,1677,2017-05-30T22:00:00.000+08:00,AMSZ08,879
1,2017-05-30T00:00:00.000+08:00,HGSZ08,14156,2017-05-30T01:00:00.000+08:00,HGSZ08,2491,2017-05-30T02:00:00.000+08:00,HGSZ08,616,2017-05-30T03:00:00.000+08:00,HGSZ08,462,2017-05-30T04:00:00.000+08:00,HGSZ08,477,2017-05-30T05:00:00.000+08:00,HGSZ08,851,2017-05-30T06:00:00.000+08:00,HGSZ08,1721,2017-05-30T07:00:00.000+08:00,HGSZ08,4909,2017-05-30T08:00:00.000+08:00,HGSZ08,7551,2017-05-30T09:00:00.000+08:00,HGSZ08,5825,2017-05-30T10:00:00.000+08:00,HGSZ08,3972,2017-05-30T11:00:00.000+08:00,HGSZ08,3769,2017-05-30T12:00:00.000+08:00,HGSZ08,3742,2017-05-30T13:00:00.000+08:00,HGSZ08,4348,2017-05-30T14:00:00.000+08:00,HGSZ08,3696,2017-05-30T15:00:00.000+08:00,HGSZ08,3605,2017-05-30T16:00:00.000+08:00,HGSZ08,3272,2017-05-30T17:00:00.000+08:00,HGSZ08,3838,2017-05-30T18:00:00.000+08:00,HGSZ08,3881,2017-05-30T19:00:00.000+08:00,HGSZ08,3650,2017-05-30T20:00:00.000+08:00,HGSZ08,3208,2017-05-30T21:00:00.000+08:00,HGSZ08,2645,2017-05-30T22:00:00.000+08:00,HGSZ08,1323
1,2017-05-30T00:00:00.000+08:00,JWSZ04,17596,2017-05-30T01:00:00.000+08:00,JWSZ04,3881,2017-05-30T02:00:00.000+08:00,JWSZ04,872,2017-05-30T03:00:00.000+08:00,JWSZ04,745,2017-05-30T04:00:00.000+08:00,JWSZ04,883,2017-05-30T05:00:00.000+08:00,JWSZ04,1389,2017-05-30T06:00:00.000+08:00,JWSZ04,2203,2017-05-30T07:00:00.000+08:00,JWSZ04,3843,2017-05-30T08:00:00.000+08:00,JWSZ04,4427,2017-05-30T09:00:00.000+08:00,JWSZ04,3313,2017-05-30T10:00:00.000+08:00,JWSZ04,2894,2017-05-30T11:00:00.000+08:00,JWSZ04,2979,2017-05-30T12:00:00.000+08:00,JWSZ04,3403,2017-05-30T13:00:00.000+08:00,JWSZ04,2988,2017-05-30T14:00:00.000+08:00,JWSZ04,2777,2017-05-30T15:00:00.000+08:00,JWSZ04,2834,2017-05-30T16:00:00.000+08:00,JWSZ04,3040,2017-05-30T17:00:00.000+08:00,JWSZ04,3983,2017-05-30T18:00:00.000+08:00,JWSZ04,5603,2017-05-30T19:00:00.000+08:00,JWSZ04,5482,2017-05-30T20:00:00.000+08:00,JWSZ04,5022,2017-05-30T21:00:00.000+08:00,JWSZ04,3671,2017-05-30T22:00:00.000+08:00,JWSZ04,1623
1,2017-05-30T00:00:00.000+08:00,TMSZ02,72869,2017-05-30T01:00:00.000+08:00,TMSZ02,8567,2017-05-30T02:00:00.000+08:00,TMSZ02,1578,2017-05-30T03:00:00.000+08:00,TMSZ02,1343,2017-05-30T04:00:00.000+08:00,TMSZ02,1472,2017-05-30T05:00:00.000+08:00,TMSZ02,2507,2017-05-30T06:00:00.000+08:00,TMSZ02,5582,2017-05-30T07:00:00.000+08:00,TMSZ02,9218,2017-05-30T08:00:00.000+08:00,TMSZ02,11093,2017-05-30T09:00:00.000+08:00,TMSZ02,9653,2017-05-30T10:00:00.000+08:00,TMSZ02,8001,2017-05-30T11:00:00.000+08:00,TMSZ02,8440,2017-05-30T12:00:00.000+08:00,TMSZ02,9356,2017-05-30T13:00:00.000+08:00,TMSZ02,8686,2017-05-30T14:00:00.000+08:00,TMSZ02,8578,2017-05-30T15:00:00.000+08:00,TMSZ02,9117,2017-05-30T16:00:00.000+08:00,TMSZ02,10055,2017-05-30T17:00:00.000+08:00,TMSZ02,13724,2017-05-30T18:00:00.000+08:00,TMSZ02,20176,2017-05-30T19:00:00.000+08:00,TMSZ02,17839,2017-05-30T20:00:00.000+08:00,TMSZ02,12365,2017-05-30T21:00:00.000+08:00,TMSZ02,10276,2017-05-30T22:00:00.000+08:00,TMSZ02,5056
1,2017-05-30T00:00:00.000+08:00,TMSZ01,1008,2017-05-30T01:00:00.000+08:00,TMSZ01,192,2017-05-30T02:00:00.000+08:00,TMSZ01,77,2017-05-30T03:00:00.000+08:00,TMSZ01,72,2017-05-30T04:00:00.000+08:00,TMSZ01,81,2017-05-30T05:00:00.000+08:00,TMSZ01,101,2017-05-30T06:00:00.000+08:00,TMSZ01,297,2017-05-30T07:00:00.000+08:00,TMSZ01,725,2017-05-30T08:00:00.000+08:00,TMSZ01,1200,2017-05-30T09:00:00.000+08:00,TMSZ01,886,2017-05-30T10:00:00.000+08:00,TMSZ01,894,2017-05-30T11:00:00.000+08:00,TMSZ01,967,2017-05-30T12:00:00.000+08:00,TMSZ01,1003,2017-05-30T13:00:00.000+08:00,TMSZ01,1166,2017-05-30T14:00:00.000+08:00,TMSZ01,1143,2017-05-30T15:00:00.000+08:00,TMSZ01,949,2017-05-30T16:00:00.000+08:00,TMSZ01,964,2017-05-30T17:00:00.000+08:00,TMSZ01,972,2017-05-30T18:00:00.000+08:00,TMSZ01,1212,2017-05-30T19:00:00.000+08:00,TMSZ01,1088,2017-05-30T20:00:00.000+08:00,TMSZ01,1018,2017-05-30T21:00:00.000+08:00,TMSZ01,641,2017-05-30T22:00:00.000+08:00,TMSZ01,274
1,2017-05-30T00:00:00.000+08:00,TMSZ03,43282,2017-05-30T01:00:00.000+08:00,TMSZ03,5592,2017-05-30T02:00:00.000+08:00,TMSZ03,1254,2017-05-30T03:00:00.000+08:00,TMSZ03,994,2017-05-30T04:00:00.000+08:00,TMSZ03,1114,2017-05-30T05:00:00.000+08:00,TMSZ03,1748,2017-05-30T06:00:00.000+08:00,TMSZ03,3371,2017-05-30T07:00:00.000+08:00,TMSZ03,7212,2017-05-30T08:00:00.000+08:00,TMSZ03,9731,2017-05-30T09:00:00.000+08:00,TMSZ03,7170,2017-05-30T10:00:00.000+08:00,TMSZ03,5905,2017-05-30T11:00:00.000+08:00,TMSZ03,5643,2017-05-30T12:00:00.000+08:00,TMSZ03,5793,2017-05-30T13:00:00.000+08:00,TMSZ03,5951,2017-05-30T14:00:00.000+08:00,TMSZ03,5320,2017-05-30T15:00:00.000+08:00,TMSZ03,5462,2017-05-30T16:00:00.000+08:00,TMSZ03,6488,2017-05-30T17:00:00.000+08:00,TMSZ03,8274,2017-05-30T18:00:00.000+08:00,TMSZ03,11320,2017-05-30T19:00:00.000+08:00,TMSZ03,10490,2017-05-30T20:00:00.000+08:00,TMSZ03,8586,2017-05-30T21:00:00.000+08:00,TMSZ03,7085,2017-05-30T22:00:00.000+08:00,TMSZ03,3526
1,2017-05-30T00:00:00.000+08:00,ORSZ01,1153,2017-05-30T01:00:00.000+08:00,ORSZ01,292,2017-05-30T02:00:00.000+08:00,ORSZ01,55,2017-05-30T03:00:00.000+08:00,ORSZ01,132,2017-05-30T04:00:00.000+08:00,ORSZ01,40,2017-05-30T05:00:00.000+08:00,ORSZ01,74,2017-05-30T06:00:00.000+08:00,ORSZ01,147,2017-05-30T07:00:00.000+08:00,ORSZ01,374,2017-05-30T08:00:00.000+08:00,ORSZ01,666,2017-05-30T09:00:00.000+08:00,ORSZ01,760,2017-05-30T10:00:00.000+08:00,ORSZ01,643,2017-05-30T11:00:00.000+08:00,ORSZ01,608,2017-05-30T12:00:00.000+08:00,ORSZ01,585,2017-05-30T13:00:00.000+08:00,ORSZ01,586,2017-05-30T14:00:00.000+08:00,ORSZ01,535,2017-05-30T15:00:00.000+08:00,ORSZ01,446,2017-05-30T16:00:00.000+08:00,ORSZ01,436,2017-05-30T17:00:00.000+08:00,ORSZ01,433,2017-05-30T18:00:00.000+08:00,ORSZ01,489,2017-05-30T19:00:00.000+08:00,ORSZ01,362,2017-05-30T20:00:00.000+08:00,ORSZ01,248,2017-05-30T21:00:00.000+08:00,ORSZ01,231,2017-05-30T22:00:00.000+08:00,ORSZ01,151
1,2017-05-30T00:00:00.000+08:00,QTSZ04,6364,2017-05-30T01:00:00.000+08:00,QTSZ04,1000,2017-05-30T02:00:00.000+08:00,QTSZ04,189,2017-05-30T03:00:00.000+08:00,QTSZ04,188,2017-05-30T04:00:00.000+08:00,QTSZ04,181,2017-05-30T05:00:00.000+08:00,QTSZ04,331,2017-05-30T06:00:00.000+08:00,QTSZ04,648,2017-05-30T07:00:00.000+08:00,QTSZ04,1123,2017-05-30T08:00:00.000+08:00,QTSZ04,1724,2017-05-30T09:00:00.000+08:00,QTSZ04,1501,2017-05-30T10:00:00.000+08:00,QTSZ04,1126,2017-05-30T11:00:00.000+08:00,QTSZ04,1246,2017-05-30T12:00:00.000+08:00,QTSZ04,1405,2017-05-30T13:00:00.000+08:00,QTSZ04,1231,2017-05-30T14:00:00.000+08:00,QTSZ04,971,2017-05-30T15:00:00.000+08:00,QTSZ04,1193,2017-05-30T16:00:00.000+08:00,QTSZ04,1146,2017-05-30T17:00:00.000+08:00,QTSZ04,1499,2017-05-30T18:00:00.000+08:00,QTSZ04,1985,2017-05-30T19:00:00.000+08:00,QTSZ04,1615,2017-05-30T20:00:00.000+08:00,QTSZ04,1428,2017-05-30T21:00:00.000+08:00,QTSZ04,1143,2017-05-30T22:00:00.000+08:00,QTSZ04,609
1,2017-05-30T00:00:00.000+08:00,DTSZ09,2067,2017-05-30T01:00:00.000+08:00,DTSZ09,242,2017-05-30T02:00:00.000+08:00,DTSZ09,70,2017-05-30T03:00:00.000+08:00,DTSZ09,51,2017-05-30T04:00:00.000+08:00,DTSZ09,66,2017-05-30T05:00:00.000+08:00,DTSZ09,146,2017-05-30T06:00:00.000+08:00,DTSZ09,852,2017-05-30T07:00:00.000+08:00,DTSZ09,2712,2017-05-30T08:00:00.000+08:00,DTSZ09,6530,2017-05-30T09:00:00.000+08:00,DTSZ09,5395,2017-05-30T10:00:00.000+08:00,DTSZ09,2807,2017-05-30T11:00:00.000+08:00,DTSZ09,2261,2017-05-30T12:00:00.000+08:00,DTSZ09,2101,2017-05-30T13:00:00.000+08:00,DTSZ09,2183,2017-05-30T14:00:00.000+08:00,DTSZ09,1998,2017-05-30T15:00:00.000+08:00,DTSZ09,1469,2017-05-30T16:00:00.000+08:00,DTSZ09,1354,2017-05-30T17:00:00.000+08:00,DTSZ09,1488,2017-05-30T18:00:00.000+08:00,DTSZ09,2093,2017-05-30T19:00:00.000+08:00,DTSZ09,1242,2017-05-30T20:00:00.000+08:00,DTSZ09,717,2017-05-30T21:00:00.000+08:00,DTSZ09,486,2017-05-30T22:00:00.000+08:00,DTSZ09,258
1,2017-05-30T00:00:00.000+08:00,KLSZ05,7833,2017-05-30T01:00:00.000+08:00,KLSZ05,1295,2017-05-30T02:00:00.000+08:00,KLSZ05,473,2017-05-30T03:00:00.000+08:00,KLSZ05,414,2017-05-30T04:00:00.000+08:00,KLSZ05,423,2017-05-30T05:00:00.000+08:00,KLSZ05,717,2017-05-30T06:00:00.000+08:00,KLSZ05,1215,2017-05-30T07:00:00.000+08:00,KLSZ05,2230,2017-05-30T08:00:00.000+08:00,KLSZ05,3060,2017-05-30T09:00:00.000+08:00,KLSZ05,3168,2017-05-30T10:00:00.000+08:00,KLSZ05,2610,2017-05-30T11:00:00.000+08:00,KLSZ05,2712,2017-05-30T12:00:00.000+08:00,KLSZ05,3114,2017-05-30T13:00:00.000+08:00,KLSZ05,2913,2017-05-30T14:00:00.000+08:00,KLSZ05,2623,2017-05-30T15:00:00.000+08:00,KLSZ05,2579,2017-05-30T16:00:00.000+08:00,KLSZ05,2878,2017-05-30T17:00:00.000+08:00,KLSZ05,3208,2017-05-30T18:00:00.000+08:00,KLSZ05,4536,2017-05-30T19:00:00.000+08:00,KLSZ05,4460,2017-05-30T20:00:00.000+08:00,KLSZ05,3020,2017-05-30T21:00:00.000+08:00,KLSZ05,2326,2017-05-30T22:00:00.000+08:00,KLSZ05,1111
1,2017-05-30T00:00:00.000+08:00,JESZ08,10579,2017-05-30T01:00:00.000+08:00,JESZ08,2067,2017-05-30T02:00:00.000+08:00,JESZ08,478,2017-05-30T03:00:00.000+08:00,JESZ08,369,2017-05-30T04:00:00.000+08:00,JESZ08,514,2017-05-30T05:00:00.000+08:00,JESZ08,1018,2017-05-30T06:00:00.000+08:00,JESZ08,1376,2017-05-30T07:00:00.000+08:00,JESZ08,2616,2017-05-30T08:00:00.000+08:00,JESZ08,3131,2017-05-30T09:00:00.000+08:00,JESZ08,2561,2017-05-30T10:00:00.000+08:00,JESZ08,2098,2017-05-30T11:00:00.000+08:00,JESZ08,2098,2017-05-30T12:00:00.000+08:00,JESZ08,2471,2017-05-30T13:00:00.000+08:00,JESZ08,2279,2017-05-30T14:00:00.000+08:00,JESZ08,2133,2017-05-30T15:00:00.000+08:00,JESZ08,2174,2017-05-30T16:00:00.000+08:00,JESZ08,2191,2017-05-30T17:00:00.000+08:00,JESZ08,2759,2017-05-30T18:00:00.000+08:00,JESZ08,3152,2017-05-30T19:00:00.000+08:00,JESZ08,3008,2017-05-30T20:00:00.000+08:00,JESZ08,2561,2017-05-30T21:00:00.000+08:00,JESZ08,1787,2017-05-30T22:00:00.000+08:00,JESZ08,972
1,2017-05-30T00:00:00.000+08:00,CKSZ01,12793,2017-05-30T01:00:00.000+08:00,CKSZ01,1952,2017-05-30T02:00:00.000+08:00,CKSZ01,451,2017-05-30T03:00:00.000+08:00,CKSZ01,321,2017-05-30T04:00:00.000+08:00,CKSZ01,344,2017-05-30T05:00:00.000+08:00,CKSZ01,656,2017-05-30T06:00:00.000+08:00,CKSZ01,911,2017-05-30T07:00:00.000+08:00,CKSZ01,1615,2017-05-30T08:00:00.000+08:00,CKSZ01,2252,2017-05-30T09:00:00.000+08:00,CKSZ01,1785,2017-05-30T10:00:00.000+08:00,CKSZ01,1605,2017-05-30T11:00:00.000+08:00,CKSZ01,1504,2017-05-30T12:00:00.000+08:00,CKSZ01,1548,2017-05-30T13:00:00.000+08:00,CKSZ01,1659,2017-05-30T14:00:00.000+08:00,CKSZ01,1453,2017-05-30T15:00:00.000+08:00,CKSZ01,1436,2017-05-30T16:00:00.000+08:00,CKSZ01,1713,2017-05-30T17:00:00.000+08:00,CKSZ01,2249,2017-05-30T18:00:00.000+08:00,CKSZ01,2992,2017-05-30T19:00:00.000+08:00,CKSZ01,2871,2017-05-30T20:00:00.000+08:00,CKSZ01,2373,2017-05-30T21:00:00.000+08:00,CKSZ01,1917,2017-05-30T22:00:00.000+08:00,CKSZ01,1022
1,2017-05-30T00:00:00.000+08:00,BMSZ13,9296,2017-05-30T01:00:00.000+08:00,BMSZ13,1179,2017-05-30T02:00:00.000+08:00,BMSZ13,201,2017-05-30T03:00:00.000+08:00,BMSZ13,153,2017-05-30T04:00:00.000+08:00,BMSZ13,131,2017-05-30T05:00:00.000+08:00,BMSZ13,231,2017-05-30T06:00:00.000+08:00,BMSZ13,544,2017-05-30T07:00:00.000+08:00,BMSZ13,1797,2017-05-30T08:00:00.000+08:00,BMSZ13,3056,2017-05-30T09:00:00.000+08:00,BMSZ13,3000,2017-05-30T10:00:00.000+08:00,BMSZ13,2070,2017-05-30T11:00:00.000+08:00,BMSZ13,1736,2017-05-30T12:00:00.000+08:00,BMSZ13,2013,2017-05-30T13:00:00.000+08:00,BMSZ13,1928,2017-05-30T14:00:00.000+08:00,BMSZ13,1759,2017-05-30T15:00:00.000+08:00,BMSZ13,1578,2017-05-30T16:00:00.000+08:00,BMSZ13,1644,2017-05-30T17:00:00.000+08:00,BMSZ13,1762,2017-05-30T18:00:00.000+08:00,BMSZ13,2418,2017-05-30T19:00:00.000+08:00,BMSZ13,1947,2017-05-30T20:00:00.000+08:00,BMSZ13,1654,2017-05-30T21:00:00.000+08:00,BMSZ13,1246,2017-05-30T22:00:00.000+08:00,BMSZ13,636
1,2017-05-30T00:00:00.000+08:00,BMSZ15,6130,2017-05-30T01:00:00.000+08:00,BMSZ15,968,2017-05-30T02:00:00.000+08:00,BMSZ15,132,2017-05-30T03:00:00.000+08:00,BMSZ15,92,2017-05-30T04:00:00.000+08:00,BMSZ15,100,2017-05-30T05:00:00.000+08:00,BMSZ15,143,2017-05-30T06:00:00.000+08:00,BMSZ15,296,2017-05-30T07:00:00.000+08:00,BMSZ15,541,2017-05-30T08:00:00.000+08:00,BMSZ15,595,2017-05-30T09:00:00.000+08:00,BMSZ15,485,2017-05-30T10:00:00.000+08:00,BMSZ15,522,2017-05-30T11:00:00.000+08:00,BMSZ15,455,2017-05-30T12:00:00.000+08:00,BMSZ15,555,2017-05-30T13:00:00.000+08:00,BMSZ15,495,2017-05-30T14:00:00.000+08:00,BMSZ15,559,2017-05-30T15:00:00.000+08:00,BMSZ15,525,2017-05-30T16:00:00.000+08:00,BMSZ15,616,2017-05-30T17:00:00.000+08:00,BMSZ15,756,2017-05-30T18:00:00.000+08:00,BMSZ15,1056,2017-05-30T19:00:00.000+08:00,BMSZ15,1029,2017-05-30T20:00:00.000+08:00,BMSZ15,852,2017-05-30T21:00:00.000+08:00,BMSZ15,705,2017-05-30T22:00:00.000+08:00,BMSZ15,360
1,2017-05-30T00:00:00.000+08:00,BMSZ14,5893,2017-05-30T01:00:00.000+08:00,BMSZ14,872,2017-05-30T02:00:00.000+08:00,BMSZ14,176,2017-05-30T03:00:00.000+08:00,BMSZ14,117,2017-05-30T04:00:00.000+08:00,BMSZ14,116,2017-05-30T05:00:00.000+08:00,BMSZ14,203,2017-05-30T06:00:00.000+08:00,BMSZ14,325,2017-05-30T07:00:00.000+08:00,BMSZ14,967,2017-05-30T08:00:00.000+08:00,BMSZ14,1416,2017-05-30T09:00:00.000+08:00,BMSZ14,1276,2017-05-30T10:00:00.000+08:00,BMSZ14,948,2017-05-30T11:00:00.000+08:00,BMSZ14,783,2017-05-30T12:00:00.000+08:00,BMSZ14,857,2017-05-30T13:00:00.000+08:00,BMSZ14,795,2017-05-30T14:00:00.000+08:00,BMSZ14,744,2017-05-30T15:00:00.000+08:00,BMSZ14,756,2017-05-30T16:00:00.000+08:00,BMSZ14,765,2017-05-30T17:00:00.000+08:00,BMSZ14,945,2017-05-30T18:00:00.000+08:00,BMSZ14,1219,2017-05-30T19:00:00.000+08:00,BMSZ14,1173,2017-05-30T20:00:00.000+08:00,BMSZ14,976,2017-05-30T21:00:00.000+08:00,BMSZ14,803,2017-05-30T22:00:00.000+08:00,BMSZ14,459
1,2017-05-30T00:00:00.000+08:00,THSZ01,177,2017-05-30T01:00:00.000+08:00,THSZ01,40,2017-05-30T02:00:00.000+08:00,THSZ01,40,2017-05-30T04:00:00.000+08:00,THSZ01,40,2017-05-30T05:00:00.000+08:00,THSZ01,40,2017-05-30T06:00:00.000+08:00,THSZ01,93,2017-05-30T07:00:00.000+08:00,THSZ01,227,2017-05-30T08:00:00.000+08:00,THSZ01,444,2017-05-30T09:00:00.000+08:00,THSZ01,259,2017-05-30T10:00:00.000+08:00,THSZ01,231,2017-05-30T11:00:00.000+08:00,THSZ01,263,2017-05-30T12:00:00.000+08:00,THSZ01,142,2017-05-30T13:00:00.000+08:00,THSZ01,243,2017-05-30T14:00:00.000+08:00,THSZ01,246,2017-05-30T15:00:00.000+08:00,THSZ01,267,2017-05-30T16:00:00.000+08:00,THSZ01,225,2017-05-30T17:00:00.000+08:00,THSZ01,216,2017-05-30T18:00:00.000+08:00,THSZ01,182,2017-05-30T19:00:00.000+08:00,THSZ01,117,2017-05-30T20:00:00.000+08:00,THSZ01,77,2017-05-30T21:00:00.000+08:00,THSZ01,62,2017-05-30T22:00:00.000+08:00,THSZ01,40,,,
1,2017-05-30T00:00:00.000+08:00,TSSZ01,40,2017-05-30T01:00:00.000+08:00,TSSZ01,40,2017-05-30T02:00:00.000+08:00,TSSZ01,40,2017-05-30T03:00:00.000+08:00,TSSZ01,40,2017-05-30T04:00:00.000+08:00,TSSZ01,40,2017-05-30T05:00:00.000+08:00,TSSZ01,40,2017-05-30T06:00:00.000+08:00,TSSZ01,40,2017-05-30T07:00:00.000+08:00,TSSZ01,40,2017-05-30T08:00:00.000+08:00,TSSZ01,43,2017-05-30T09:00:00.000+08:00,TSSZ01,40,2017-05-30T10:00:00.000+08:00,TSSZ01,40,2017-05-30T11:00:00.000+08:00,TSSZ01,40,2017-05-30T12:00:00.000+08:00,TSSZ01,40,2017-05-30T13:00:00.000+08:00,TSSZ01,40,2017-05-30T14:00:00.000+08:00,TSSZ01,40,2017-05-30T15:00:00.000+08:00,TSSZ01,40,2017-05-30T16:00:00.000+08:00,TSSZ01,40,2017-05-30T17:00:00.000+08:00,TSSZ01,40,2017-05-30T18:00:00.000+08:00,TSSZ01,40,2017-05-30T19:00:00.000+08:00,TSSZ01,40,2017-05-30T20:00:00.000+08:00,TSSZ01,40,2017-05-30T21:00:00.000+08:00,TSSZ01,40,2017-05-30T22:00:00.000+08:00,TSSZ01,40
1,2017-05-30T00:00:00.000+08:00,SBSZ07,3303,2017-05-30T01:00:00.000+08:00,SBSZ07,315,2017-05-30T02:00:00.000+08:00,SBSZ07,122,2017-05-30T03:00:00.000+08:00,SBSZ07,73,2017-05-30T04:00:00.000+08:00,SBSZ07,122,2017-05-30T05:00:00.000+08:00,SBSZ07,170,2017-05-30T06:00:00.000+08:00,SBSZ07,540,2017-05-30T07:00:00.000+08:00,SBSZ07,1904,2017-05-30T08:00:00.000+08:00,SBSZ07,1358,2017-05-30T09:00:00.000+08:00,SBSZ07,752,2017-05-30T10:00:00.000+08:00,SBSZ07,594,2017-05-30T11:00:00.000+08:00,SBSZ07,640,2017-05-30T12:00:00.000+08:00,SBSZ07,757,2017-05-30T13:00:00.000+08:00,SBSZ07,734,2017-05-30T14:00:00.000+08:00,SBSZ07,609,2017-05-30T15:00:00.000+08:00,SBSZ07,533,2017-05-30T16:00:00.000+08:00,SBSZ07,510,2017-05-30T17:00:00.000+08:00,SBSZ07,574,2017-05-30T18:00:00.000+08:00,SBSZ07,691,2017-05-30T19:00:00.000+08:00,SBSZ07,606,2017-05-30T20:00:00.000+08:00,SBSZ07,578,2017-05-30T21:00:00.000+08:00,SBSZ07,463,2017-05-30T22:00:00.000+08:00,SBSZ07,289
1,2017-05-30T00:00:00.000+08:00,BMSZ10,8686,2017-05-30T01:00:00.000+08:00,BMSZ10,1038,2017-05-30T02:00:00.000+08:00,BMSZ10,246,2017-05-30T03:00:00.000+08:00,BMSZ10,177,2017-05-30T04:00:00.000+08:00,BMSZ10,219,2017-05-30T05:00:00.000+08:00,BMSZ10,332,2017-05-30T06:00:00.000+08:00,BMSZ10,882,2017-05-30T07:00:00.000+08:00,BMSZ10,2016,2017-05-30T08:00:00.000+08:00,BMSZ10,2448,2017-05-30T09:00:00.000+08:00,BMSZ10,2323,2017-05-30T10:00:00.000+08:00,BMSZ10,1922,2017-05-30T11:00:00.000+08:00,BMSZ10,2195,2017-05-30T12:00:00.000+08:00,BMSZ10,2545,2017-05-30T13:00:00.000+08:00,BMSZ10,2029,2017-05-30T14:00:00.000+08:00,BMSZ10,1748,2017-05-30T15:00:00.000+08:00,BMSZ10,1751,2017-05-30T16:00:00.000+08:00,BMSZ10,1793,2017-05-30T17:00:00.000+08:00,BMSZ10,2106,2017-05-30T18:00:00.000+08:00,BMSZ10,3403,2017-05-30T19:00:00.000+08:00,BMSZ10,2917,2017-05-30T20:00:00.000+08:00,BMSZ10,1936,2017-05-30T21:00:00.000+08:00,BMSZ10,1473,2017-05-30T22:00:00.000+08:00,BMSZ10,779
